"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x972259389968183297",2018-03-09 23:54:36,"x2958959995","thaliaanid","I lost 8 pounds in the beginning of January, but destroyed my whole diet when I got the flu and only wanted comfort food.","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/3df4f427b5a60fea.json","San Antonio","San Antonio, TX","city","United States","US",,,"-98.778559 -98.302744 -98.302744 -98.778559 29.141956 29.141956 29.693046 29.693046"
"x972259379771781120",2018-03-09 23:54:34,"x16892009","Medscape","#ACC18 News: Flu shots cut risk of death by HALF in HF: https://t.co/OCUiysqRes","Sprinklr Prod2",,,,FALSE,FALSE,5,5,"ACC18",,"ms.spr.ly/6012r05MM","https://t.co/OCUiysqRes","http://ms.spr.ly/6012r05MM",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972259345831428097",2018-03-09 23:54:26,"x2833302895","dj_ewi","Hallelujah! 
I'm still gonna be super careful, but getting through chemo without getting flu is a major deal. https://t.co/E3QcfYcWxX","Twitter for iPad",,,,TRUE,FALSE,0,0,,,"twitter.com/helenbranswell…","https://t.co/E3QcfYcWxX","https://twitter.com/helenbranswell/status/972141335703515136",,,,,,,,,,,"en","x972141335703515136","What goes up — way, way up! — must come down. This season’s flu nightmare is ending. https://t.co/ADGPfMXvqI",,,,,,,,,,,
"x972259333764300801",2018-03-09 23:54:23,"x927921926605033474","dfrideforhope","From flu to fires, Jeri Palumbo and @erikzobler have been through it all this winter. Is a little rain gonna stop them from riding the @DanishVillage Half Century tomorrow? HECK, NO. 

We'll let Jeri tell you all about it in her own words: 
https://t.co/PP8YutpFNf #dfrideforhope https://t.co/WqdODmeknU","Twitter Web Client",,,,FALSE,FALSE,0,0,"dfrideforhope",,"dfrideforhope.com/new-blog/2018/…","https://t.co/PP8YutpFNf","https://www.dfrideforhope.com/new-blog/2018/3/9/jeri-says-we-survived-fires-and-flu-a-little-rain-cany-stop-our-solvang-ride","http://pbs.twimg.com/media/DX4oXf5VMAETsKm.jpg","https://t.co/WqdODmeknU","https://twitter.com/dfrideforhope/status/972259333764300801/photo/1","photo","http://pbs.twimg.com/media/DX4oXf5VMAETsKm.jpg","https://t.co/WqdODmeknU","https://twitter.com/dfrideforhope/status/972259333764300801/photo/1",,"x235574423 41405633","erikzobler DanishVillage","en",,,,,,,,,,,,,
"x972259281302163456",2018-03-09 23:54:11,"x958694337919029249","BenjaminPauli14","RT @chrisvcsefalvay: EBGM test of multiple #flu #vaccines, 2006-2017, reveals that not even the most significant symptoms of each vaccine c…","Twitter for Android",,,,FALSE,TRUE,0,5,"flu vaccines",,,,,,,,,,,,,"x749551099351302144","chrisvcsefalvay","en",,,"x972234337784647680","EBGM test of multiple #flu #vaccines, 2006-2017, reveals that not even the most significant symptoms of each vaccine cross the 5.0 threshold of significance. #vaccineswork - and are safe. #pharmacovigilance https://t.co/9Jb0fswI0k",,,,,,,,,
"x972259249945530369",2018-03-09 23:54:03,"x424711422","LotusOak","RT @LotusOak: #CDC Acknowledged that ""Nasal Spray"" #Flu #Vaccine Did Not Work &amp; Should Not Be Used 

https://t.co/1t2x1nykZm https://t.co/e…","LotusOak",,,,FALSE,TRUE,0,14,"CDC Flu Vaccine",,"cdc.gov/media/releases…","https://t.co/1t2x1nykZm","http://www.cdc.gov/media/releases/2016/s0622-laiv-flu.html",,,,,,,,,"x424711422","LotusOak","en",,,"x971469714202521601","#CDC Acknowledged that ""Nasal Spray"" #Flu #Vaccine Did Not Work &amp; Should Not Be Used 

https://t.co/1t2x1nykZm https://t.co/e23mQDhNvT",,,,,,,,,
"x972259071909797888",2018-03-09 23:53:21,"x3230257266","PhilMixter","RT @CDCgov: Latest #FluView report shows the number of states with widespread or high flu activity has dropped but many states are still se…","Twitter for iPhone",,,,FALSE,TRUE,0,21,"FluView",,,,,,,,,,,,,"x146569971","CDCgov","en",,,"x972230736936886272","Latest #FluView report shows the number of states with widespread or high flu activity has dropped but many states are still seeing a lot of #flu activity:  https://t.co/c7xNOnxJAE https://t.co/Btp38cjuNs",,,,,,,,,
"x972258952057630720",2018-03-09 23:52:52,"x967752952642404352","DavidRo05424529","RT @scdhec: Keeping watch over flu activity is critical to limiting its damage.
https://t.co/DMrUDW2pHA https://t.co/Qgp4aZL2R2","Twitter for iPhone",,,,FALSE,TRUE,0,1,,,"blog.scdhec.gov/2018/03/08/kee…","https://t.co/DMrUDW2pHA","https://blog.scdhec.gov/2018/03/08/keeping-watch-over-flu-activity-is-critical-to-limiting-its-damage/","http://pbs.twimg.com/media/DX3FcPFU0AA-Rzy.jpg","https://t.co/Qgp4aZL2R2","https://twitter.com/scdhec/status/972150190986625024/photo/1","photo","http://pbs.twimg.com/media/DX3FcPFU0AA-Rzy.jpg","https://t.co/Qgp4aZL2R2","https://twitter.com/scdhec/status/972150190986625024/photo/1",,"x209599290","scdhec","en",,,"x972150190986625024","Keeping watch over flu activity is critical to limiting its damage.
https://t.co/DMrUDW2pHA https://t.co/Qgp4aZL2R2",,,,,,,,,
"x972258897674342400",2018-03-09 23:52:39,"x501272896","TheKyleHarmon15","@ktay182 I didnt die from the flu so im good!","Twitter for Android","x972258782008004609","x450348532","ktay182",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x450348532","ktay182","en",,,,,"https://api.twitter.com/1.1/geo/id/c3f37afa9efcf94b.json","Austin","Austin, TX","city","United States","US",,,"-97.928935 -97.5805133 -97.5805133 -97.928935 30.127892 30.127892 30.5187994 30.5187994"
"x972258892431396866",2018-03-09 23:52:38,"x162098870","am930koga","CDC Acting Director Anne Schuchat participated in a discussion on the flu during a House hearing yesterday. https://t.co/kxWaIAhif3","Facebook",,,,FALSE,FALSE,0,0,,,"fb.me/6T5swfWJq","https://t.co/kxWaIAhif3","https://fb.me/6T5swfWJq",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972258768254726145",2018-03-09 23:52:08,"x27143494","digitalbio","Flu vaccine grown without eggs provided measurably better protection this season, FDA says https://t.co/4S8P6tYTRO via @statnews","Twitter Web Client",,,,FALSE,FALSE,1,0,,,"statnews.com/2018/03/09/cel…","https://t.co/4S8P6tYTRO","https://www.statnews.com/2018/03/09/cell-culture-flu-vaccine-flucelvax/",,,,,,,,,"x3290364847","statnews","en",,,,,,,,,,,,,
"x972258738525671424",2018-03-09 23:52:01,"x716363413610319872","tamart84","RT @gazettedotcom: This season’s Iowa flu death total more than double last year https://t.co/EblGAQzFyi","Twitter for iPhone",,,,FALSE,TRUE,0,2,,,"thegaz.co/2Foq8SM","https://t.co/EblGAQzFyi","http://thegaz.co/2Foq8SM",,,,,,,,,"x14370739","gazettedotcom","en",,,"x972258252120514560","This season’s Iowa flu death total more than double last year https://t.co/EblGAQzFyi",,,,,,,,,
"x972258484698865664",2018-03-09 23:51:01,"x50187205","CaliforniaMMA","@Blue_GoldPride Nice. Man I was supposed to compete pans literally today and got the worst flu I’ve had in a decade. Fucking bummed.","Twitter for iPhone","x972250531069558784","x1583721271","Blue_GoldPride",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x1583721271","Blue_GoldPride","en",,,,,,,,,,,,,
"x972258446040018944",2018-03-09 23:50:51,"x718863740","cakeyleek","I think I got the flu ☹️","Twitter for iPhone",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/3df0e3eb1e91170b.json","Columbus","Columbus, OH","city","United States","US",,,"-83.200169 -82.7713751 -82.7713751 -83.200169 39.832013 39.832013 40.157354 40.157354"
"x972258366922768384",2018-03-09 23:50:33,"x1345986896","MaybeRealBrando","@washingtonpost Why would someone who objects to basic health care practices, like flu shots, even work in health care? Such a confusing profession for someone who says her religion objects to standard care.","Twitter for iPhone","x972234471440297985","x2467791","washingtonpost",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x2467791","washingtonpost","en",,,,,,,,,,,,,
"x972258351156428801",2018-03-09 23:50:29,"x2317490496","Slarty247","RT @Alexandriathred: I'm really sick with the flu and look like a potato, so here's a pic of me when I looked hot :P 
Photo @vangherOFFICIA…","Twitter for Android",,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,"x1354699003","Alexandriathred","en",,,"x972251578399735808","I'm really sick with the flu and look like a potato, so here's a pic of me when I looked hot :P 
Photo @vangherOFFICIAL https://t.co/EgD9bICtFW",,,,,,,,,
"x972258343178956801",2018-03-09 23:50:27,"x57434737","Kitch1251","2018 threw back out had the flu and now shingles... that’s 3 so it should be smooth sailing from here #amIright","Twitter for iPhone",,,,FALSE,FALSE,0,0,"amIright",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972258323776012288",2018-03-09 23:50:22,"x19533315","Findngme","Even going home from work there is no rest! This came on fast, is it the flu I sure hope not! https://t.co/vrv8F1J80j","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/media/DX4nxwBWAAIStzN.jpg","https://t.co/vrv8F1J80j","https://twitter.com/Findngme/status/972258323776012288/photo/1","photo","http://pbs.twimg.com/media/DX4nxwBWAAIStzN.jpg","https://t.co/vrv8F1J80j","https://twitter.com/Findngme/status/972258323776012288/photo/1",,,,"en",,,,,,,,,,,,,
"x972258298182422530",2018-03-09 23:50:16,"x772186448183173121","lucky_mendez3","RT @gazettedotcom: This season’s Iowa flu death total more than double last year https://t.co/EblGAQzFyi","Twitter for iPad",,,,FALSE,TRUE,0,2,,,"thegaz.co/2Foq8SM","https://t.co/EblGAQzFyi","http://thegaz.co/2Foq8SM",,,,,,,,,"x14370739","gazettedotcom","en",,,"x972258252120514560","This season’s Iowa flu death total more than double last year https://t.co/EblGAQzFyi",,,,,,,,,
"x972258282273411072",2018-03-09 23:50:12,"x2824924703","Woodslenny","RT @JOEdotie: Members of the general public have been warned against touching dead or sick birds https://t.co/YvRoVkkPSl","Twitter for Android",,,,FALSE,TRUE,0,2,,,"bit.ly/2FwzkAz","https://t.co/YvRoVkkPSl","http://bit.ly/2FwzkAz",,,,,,,,,"x132123068","JOEdotie","en",,,"x972236337683292161","Members of the general public have been warned against touching dead or sick birds https://t.co/YvRoVkkPSl",,,,,,,,,
"x972258260349739008",2018-03-09 23:50:07,"x2449967754","Currie_Liabo","This season’s Iowa flu death total more than double last year https://t.co/wXI68p5Z4U #ARTICLE https://t.co/JEzSYuQ3vt","dlvr.it",,,,FALSE,FALSE,0,0,"ARTICLE",,"dlvr.it/QKQzSn","https://t.co/wXI68p5Z4U","http://dlvr.it/QKQzSn","http://pbs.twimg.com/media/DX4nu7XVMAAU_nr.jpg","https://t.co/JEzSYuQ3vt","https://twitter.com/Currie_Liabo/status/972258260349739008/photo/1","photo","http://pbs.twimg.com/media/DX4nu7XVMAAU_nr.jpg","https://t.co/JEzSYuQ3vt","https://twitter.com/Currie_Liabo/status/972258260349739008/photo/1",,,,"en",,,,,,,,,,,,,
"x972258252120514560",2018-03-09 23:50:05,"x14370739","gazettedotcom","This season’s Iowa flu death total more than double last year https://t.co/EblGAQzFyi","dlvr.it",,,,FALSE,FALSE,0,2,,,"thegaz.co/2Foq8SM","https://t.co/EblGAQzFyi","http://thegaz.co/2Foq8SM",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972258214887772161",2018-03-09 23:49:56,"x60159013","angelbear762","@ANITAMENUDO So happy 2 hear that! I was worried bc u were sick. I had the flu over a month ago &amp; would never want any1 2 b that sick.","Twitter Web Client","x971970135987646466","x283375304","ANITAMENUDO",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x283375304","ANITAMENUDO","en",,,,,,,,,,,,,
"x972258120910094337",2018-03-09 23:49:34,"x925543507","emmathurn","@REALStaceyDash Did you get the ineffective flu shot of poison this season?","Twitter for iPhone","x972224717137612800","x63291287","REALStaceyDash",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x63291287","REALStaceyDash","en",,,,,,,,,,,,,
"x972258059979341824",2018-03-09 23:49:19,"x1129692085","Quavosauce","RT @ATLBlackStar: CDC Doctor Who Claimed Flu Shot Caused Outbreak Is Still Missing; Family Offers Reward https://t.co/A2pLT5NB1z https://t.…","Twitter for iPhone",,,,FALSE,TRUE,0,1300,,,"buff.ly/2Fxzh8i","https://t.co/A2pLT5NB1z","https://buff.ly/2Fxzh8i",,,,,,,,,"x565521611","ATLBlackStar","en",,,"x968199822535774209","CDC Doctor Who Claimed Flu Shot Caused Outbreak Is Still Missing; Family Offers Reward https://t.co/A2pLT5NB1z https://t.co/s5iTQTaFzx",,,,,,,,,
"x972257921177337856",2018-03-09 23:48:46,"x335537750","emilybazar","RT @SideEffectsNews: Crowding and poor hygiene in shelters create an environment primed for the flu to spread: https://t.co/YxO6wgSAHg","TweetDeck",,,,FALSE,TRUE,0,2,,,"bit.ly/2Hi4Gez","https://t.co/YxO6wgSAHg","http://bit.ly/2Hi4Gez",,,,,,,,,"x35751782","SideEffectsNews","en",,,"x972257752570650624","Crowding and poor hygiene in shelters create an environment primed for the flu to spread: https://t.co/YxO6wgSAHg",,,,,,,,,
"x972257790038228992",2018-03-09 23:48:15,"x1213869480","ToddJudkins","The flu is rampant! What can you do to Boost Your Immune System?  I have a blog post that can tell you have to be at your best to fight off this flu season.  https://t.co/Ld4GvNtPkb https://t.co/RWFZE2ny1k","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"toddjudkins.com","https://t.co/Ld4GvNtPkb","https://www.toddjudkins.com","http://pbs.twimg.com/media/DX4nTCpU8AA6ZEi.jpg","https://t.co/RWFZE2ny1k","https://twitter.com/ToddJudkins/status/972257790038228992/photo/1","photo","http://pbs.twimg.com/media/DX4nTCpU8AA6ZEi.jpg","https://t.co/RWFZE2ny1k","https://twitter.com/ToddJudkins/status/972257790038228992/photo/1",,,,"en",,,,,,,,,,,,,
"x972257770564149248",2018-03-09 23:48:10,"x114998103","rionmonster","@vcsjones Shit... I just started feeling achy, cold, and the N other flu symptoms earlier this morning.

RIP me.","Twitter for iPhone","x972255567602421760","x23236722","vcsjones",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x23236722","vcsjones","en",,,,,,,,,,,,,
"x972257752570650624",2018-03-09 23:48:06,"x35751782","SideEffectsNews","Crowding and poor hygiene in shelters create an environment primed for the flu to spread: https://t.co/YxO6wgSAHg","Buffer",,,,FALSE,FALSE,1,2,,,"bit.ly/2Hi4Gez","https://t.co/YxO6wgSAHg","http://bit.ly/2Hi4Gez",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972257742864965633",2018-03-09 23:48:04,"x860495318739234816","CarringtonKn","can’t believe i just had the flu for a week, it was TERRIBLE","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972257675932090368",2018-03-09 23:47:48,"x19718049","MKofsky","Been hiding at home for the past 36 hours with the flu. I haven't been this sick in years. I'm bored to tears. https://t.co/1V9TEpvy5X","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/DX4nMoEW4AUKmzB.jpg","https://t.co/1V9TEpvy5X","https://twitter.com/MKofsky/status/972257675932090368/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/DX4nMoEW4AUKmzB.jpg","https://t.co/1V9TEpvy5X","https://twitter.com/MKofsky/status/972257675932090368/photo/1",,,,"en",,,,,,,,,,,,,
"x972257674032132096",2018-03-09 23:47:47,"x18028509","tom_peters","RT @quickmuse: @sandymaxey @nancykaustin @tom_peters Sartre said that hell was other people--but what he maybe meant was ""two different str…","Twitter for iPhone",,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x16603345 18429289 37610878 18028509","quickmuse sandymaxey nancykaustin tom_peters","en",,,"x972221920132390915","@sandymaxey @nancykaustin @tom_peters Sartre said that hell was other people--but what he maybe meant was ""two different strains of the flu, at the same time.""",,,,,,,,,
"x972257630575046656",2018-03-09 23:47:37,"x477387062","_TommyT","I'm glad I done already had the flu and got rid of it by giving it to everyone at work","Twitter for Android",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972257587163992070",2018-03-09 23:47:27,"x881517206424694784","VelmaCarol","RT @Ragnarly: A history of each generation's greatest fear:
1918: Flu killing 50-100 million people
1958: Nuclear holocaust
2018: Hurtful w…","Twitter Lite",,,,FALSE,TRUE,0,49,,,,,,,,,,,,,,"x2375800382","Ragnarly","en",,,"x972199711259090944","A history of each generation's greatest fear:
1918: Flu killing 50-100 million people
1958: Nuclear holocaust
2018: Hurtful words",,,,,,,,,
"x972257465722052609",2018-03-09 23:46:58,"x18028509","tom_peters","RT @sandymaxey: @tom_peters @quickmuse @nancykaustin You've heard how illnesses can have a shadow benefit? I have been wrestling with a pec…","Twitter for iPhone",,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x18429289 18028509 16603345 37610878","sandymaxey tom_peters quickmuse nancykaustin","en",,,"x972249942424211456","@tom_peters @quickmuse @nancykaustin You've heard how illnesses can have a shadow benefit? I have been wrestling with a peculiar strand of Writer's Aphasia for almost 9 years. Long story. These intense fevers have yielded the ability for me to read and write. Like a damn miracle. So I will withhold my flu angst.",,,,,,,,,
"x972257425188409344",2018-03-09 23:46:48,"x215865764","lleadman","RT @don_scalise: Fun fact:  Local doctors noted that the #WestVirginiaTeacherStrike helped to prematurely end the flu season in the state.…","Twitter for iPhone",,,,FALSE,TRUE,0,15,"WestVirginiaTeacherStrike",,,,,,,,,,,,,"x246586554","don_scalise","en",,,"x971121856420904960","Fun fact:  Local doctors noted that the #WestVirginiaTeacherStrike helped to prematurely end the flu season in the state.  You're welcome, Mountain State!  #themoreyouknow #55strong 🖐🏼🖐🏼✊🏼",,,,,,,,,
"x972257356397600768",2018-03-09 23:46:32,"x1306066759","noreply12354","RT @Alexandriathred: I'm really sick with the flu and look like a potato, so here's a pic of me when I looked hot :P 
Photo @vangherOFFICIA…","Twitter for iPhone",,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,"x1354699003","Alexandriathred","en",,,"x972251578399735808","I'm really sick with the flu and look like a potato, so here's a pic of me when I looked hot :P 
Photo @vangherOFFICIAL https://t.co/EgD9bICtFW",,,,,,,,,
"x972257139036184576",2018-03-09 23:45:40,"x905146660321406976","vwgm1091","RT @PlumRemson: New review in journal Nature: ""We further review the principal examples of the influenza, hepatitis B &amp; human papilloma vir…","Twitter for Android",,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x3846148359","PlumRemson","en",,,"x972238685365293063","New review in journal Nature: ""We further review the principal examples of the influenza, hepatitis B &amp; human papilloma virus #vaccines, all suspected to induce #autoimmunity via molecular mimicry.” https://t.co/sLCFzr5OCD #HPV #physician #pediatric #MedEd #Medstudent",,,,,,,,,
"x972257041917071363",2018-03-09 23:45:17,"x479224989","mannyda69","RT @Alexandriathred: I'm really sick with the flu and look like a potato, so here's a pic of me when I looked hot :P 
Photo @vangherOFFICIA…","Twitter for iPad",,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,"x1354699003","Alexandriathred","en",,,"x972251578399735808","I'm really sick with the flu and look like a potato, so here's a pic of me when I looked hot :P 
Photo @vangherOFFICIAL https://t.co/EgD9bICtFW",,,,,,,,,
"x972257021708918787",2018-03-09 23:45:12,"x1938202490","MeLooking2play","RT @Alexandriathred: I'm really sick with the flu and look like a potato, so here's a pic of me when I looked hot :P 
Photo @vangherOFFICIA…","Twitter for Android",,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,"x1354699003","Alexandriathred","en",,,"x972251578399735808","I'm really sick with the flu and look like a potato, so here's a pic of me when I looked hot :P 
Photo @vangherOFFICIAL https://t.co/EgD9bICtFW",,,,,,,,,
"x972257011206418432",2018-03-09 23:45:09,"x781111414165348352","ThatInfoholic","Oh- and in this Functional Hospital, I wouldn't be forced to get the flu shot. 😂#functionalmedicine #FunctionalHospitalDreams","Twitter for iPhone",,,,FALSE,FALSE,0,0,"functionalmedicine FunctionalHospitalDreams",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972256981191979008",2018-03-09 23:45:02,"x905146660321406976","vwgm1091","RT @OregonVacTruth: U.S. Government Continues to Pay Out Millions to Victims Injured by the Flu Shot https://t.co/14cCJDB3qW March 2018 DoJ…","Twitter for Android",,,,FALSE,TRUE,0,2,,,"ow.ly/uaEV30iRxyh","https://t.co/14cCJDB3qW","http://ow.ly/uaEV30iRxyh",,,,,,,,,"x1220230856","OregonVacTruth","en",,,"x972245699717926913","U.S. Government Continues to Pay Out Millions to Victims Injured by the Flu Shot https://t.co/14cCJDB3qW March 2018 DoJ Report",,,,,,,,,
"x972256947205484545",2018-03-09 23:44:54,"x902659578831278097","mscollinsroom","A big thanks @ches_technology for the great flu prevention video! #kidsteachingkids❤️ #chcolts https://t.co/Nyib1EYm5P","Twitter for iPhone",,,,FALSE,FALSE,1,1,"kidsteachingkids chcolts",,,,,"http://pbs.twimg.com/media/DX4mh_OU0AES_hH.jpg","https://t.co/Nyib1EYm5P","https://twitter.com/mscollinsroom/status/972256947205484545/photo/1","photo","http://pbs.twimg.com/media/DX4mh_OU0AES_hH.jpg","https://t.co/Nyib1EYm5P","https://twitter.com/mscollinsroom/status/972256947205484545/photo/1",,"x2727877416","ches_technology","en",,,,,"https://api.twitter.com/1.1/geo/id/e0060cda70f5f341.json","Texas","Texas, USA","admin","United States","US",,,"-106.645646 -93.508131 -93.508131 -106.645646 25.837092 25.837092 36.500695 36.500695"
"x972256937197715456",2018-03-09 23:44:52,"x925543507","emmathurn","RT @NVICLoeDown: Department of Justice Sues County in Wisconsin Over Nurse Being Forced to Receive Flu Shot Against Her Religious Beliefs h…","Twitter for iPhone",,,,FALSE,TRUE,0,12,,,,,,,,,,,,,,"x80857088","NVICLoeDown","en",,,"x972223087008800771","Department of Justice Sues County in Wisconsin Over Nurse Being Forced to Receive Flu Shot Against Her Religious Beliefs https://t.co/CrkIBy9raF",,,,,,,,,
"x972256905006632960",2018-03-09 23:44:44,"x3513498147","UpfrontBowl62","RT @NeroTweets: I fear I may be coming down with some sort of flu. Right now things are ok, but I'm constantly chilly and achy. Vondy plz","Twitter for iPad",,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,"x303009020","NeroTweets","en",,,"x972215202795196416","I fear I may be coming down with some sort of flu. Right now things are ok, but I'm constantly chilly and achy. Vondy plz",,,,,,,,,
"x972256878330892288",2018-03-09 23:44:38,"x16404646","wis10","Flu season continues decline, 5 more children die https://t.co/nGti5zPdja https://t.co/bXbOEok5RU","Twibble.io",,,,FALSE,FALSE,0,0,,,"wistv.com/story/37689674…","https://t.co/nGti5zPdja","http://www.wistv.com/story/37689674/flu-season-continues-decline-5-more-children-die","http://pbs.twimg.com/media/DX4mek4U8AAN6fs.jpg","https://t.co/bXbOEok5RU","https://twitter.com/wis10/status/972256878330892288/photo/1","photo","http://pbs.twimg.com/media/DX4mek4U8AAN6fs.jpg","https://t.co/bXbOEok5RU","https://twitter.com/wis10/status/972256878330892288/photo/1",,,,"en",,,,,,,,,,,,,
"x972256848140226560",2018-03-09 23:44:30,"x138484241","neaira","The flu sucks. #heshadittwice #influenzab https://t.co/1lqdVfVCOH","Twitter for iPhone",,,,FALSE,FALSE,0,0,"heshadittwice influenzab",,,,,"http://pbs.twimg.com/media/DX4mciNU0AAK3vr.jpg","https://t.co/1lqdVfVCOH","https://twitter.com/neaira/status/972256848140226560/photo/1","photo","http://pbs.twimg.com/media/DX4mciNU0AAK3vr.jpg","https://t.co/1lqdVfVCOH","https://twitter.com/neaira/status/972256848140226560/photo/1",,,,"en",,,,,,,,,,,,,
"x972256768234606592",2018-03-09 23:44:11,"x93653366","luvnmygirl","RT @JanssenGlobal: There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to deve…","Twitter for Android",,,,FALSE,TRUE,0,20,"influenza FightFlu Janssen",,,,,,,,,,,,,"x2474345197","JanssenGlobal","en",,,"x972120580110643200","There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to develop treatment options for #flu: https://t.co/cKwflKlP7S",,,,,,,,,
"x972256686512762880",2018-03-09 23:43:52,"x770696190","taylor_gehlhaus","When you go to the doctor for a strep test and come out with the flu and bronchitis... #TheDevilIsTestingMe","Twitter for iPhone",,,,FALSE,FALSE,0,0,"TheDevilIsTestingMe",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972256678233235456",2018-03-09 23:43:50,"x2986760877","Yeahmach","I’m very sick 😷 but idk if it’s a strong cold or the flu 🤒... either way I’m dying 😵","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972256412477816832",2018-03-09 23:42:47,"x928934761","HealthyWrld","The Universal Flu Vaccine Is Still A Pipe Dream for Now, FDA Chief Says https://t.co/JRPQTxetg1","Twitter for Mac",,,,FALSE,FALSE,0,0,,,"goo.gl/GPRJh3","https://t.co/JRPQTxetg1","https://goo.gl/GPRJh3",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972256386653437952",2018-03-09 23:42:40,"x3312719978","endcomputed","RT @NULOOKREFINISH: FLu Shots Kill Confimed by EXPERTs: https://t.co/WGck3Y7ZBz via @YouTube","Twitter Web Client",,,,FALSE,TRUE,0,13,,,"youtu.be/7DMx4UxeFbw?a","https://t.co/WGck3Y7ZBz","http://youtu.be/7DMx4UxeFbw?a",,,,,,,,,"x218666554 10228272","NULOOKREFINISH YouTube","en",,,"x972186098918182914","FLu Shots Kill Confimed by EXPERTs: https://t.co/WGck3Y7ZBz via @YouTube",,,,,,,,,
"x972256378558599168",2018-03-09 23:42:38,"x892557039372820481","Jdabanchpena","RT @InfectDisNews: This #flu season has been one of the most severe in recent years, causing a disease burden throughout the U.S. comparabl…","Twitter for iPhone",,,,FALSE,TRUE,0,5,"flu",,,,,,,,,,,,,"x67008915","InfectDisNews","en",,,"x972142301530284033","This #flu season has been one of the most severe in recent years, causing a disease burden throughout the U.S. comparable to that of the 2009 pandemic. Here are some of the major developments and challenges that lie ahead: https://t.co/4G8J5OFgUP https://t.co/oEFrF54KOC",,,,,,,,,
"x972256300305387521",2018-03-09 23:42:20,"x269512666","5150power","Flu outbreak could begin ""tomorrow"" and kill 33 million in 200 days https://t.co/4bZ2Fcniue","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"mirror.co.uk/news/uk-news/f…","https://t.co/4bZ2Fcniue","https://www.mirror.co.uk/news/uk-news/flu-outbreak-could-begin-tomorrow-12159077#ICID=sharebar_twitter",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972256126292185089",2018-03-09 23:41:38,"x276220328","TonyCapobianco","My latest for the @advocatenewsma https://t.co/aTjG7GYPLt","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"advocatenews.net/maldens-araujo…","https://t.co/aTjG7GYPLt","https://advocatenews.net/maldens-araujo-reflects-on-wrestling-with-the-flu-in-sections-whats-next/",,,,,,,,,"x381243938","advocatenewsma","en",,,,,,,,,,,,,
